"time"	"cell.id"	"cell.type"	"PM"	"Z"	"gI"	"IFN_nM"	"TGF_nM"
0	46	1	0	0	0	0	0.0007951612885
0	47	1	0	0	0	0	0.0007124432618
0	48	1	0	0	0	0	0.0006492237856
0	49	1	0	0	0	0	0.0005910875494
0	50	1	0	0	0	0	0.0005493836865
0	51	1	0	0	0	0	0.0005145782156
0	52	1	0	0	0	0	0.000493452292
0	53	1	0	0	0	0	0.000481168165
0	54	1	0	0	0	0	0.001049908649
0	55	1	0	0	0	0	0.00093384924
0	56	1	0	0	0	0	0.0008415755226
0	57	1	0	0	0	0	0.0007521360086
0	58	1	0	0	0	0	0.0006830521277
0	59	1	0	0	0	0	0.0006185840654
0	60	1	0	0	0	0	0.0005713252177
0	61	1	0	0	0	0	0.0005304781659
0	62	1	0	0	0	0	0.0005040046422
0	63	1	0	0	0	0	0.0004858444018
0	64	1	0	0	0	0	0.0004795324816
0	65	1	0	0	0	0	0.0009900692252
0	66	1	0	0	0	0	0.0008914372349
0	67	1	0	0	0	0	0.0007951612885
0	68	1	0	0	0	0	0.0007201178372
0	69	1	0	0	0	0	0.0006492237856
0	70	1	0	0	0	0	0.0005963374573
0	71	1	0	0	0	0	0.0005493836865
0	72	1	0	0	0	0	0.0005175190732
0	73	1	0	0	0	0	0.000493452292
0	74	1	0	0	0	0	0.0004818693309
0	75	1	0	0	0	0	0.001049908649
0	76	1	0	0	0	0	0.0009448066936
0	77	1	0	0	0	0	0.0008415755226
0	78	1	0	0	0	0	0.0007604726896
0	79	1	0	0	0	0	0.0006830521277
0	80	1	0	0	0	0	0.00062445915
0	81	1	0	0	0	0	0.0005713252177
0	82	1	0	0	0	0	0.0005340179132
0	83	1	0	0	0	0	0.0005040046422
0	84	1	0	0	0	0	0.0004871311078
0	85	1	0	0	0	0	0.0004795324816
0	86	1	0	0	0	0	0.001001745541
0	87	1	0	0	0	0	0.0008914372349
0	88	1	0	0	0	0	0.0008041711743
0	89	1	0	0	0	0	0.0007201178372
0	90	1	0	0	0	0	0.0006557328505
0	91	1	0	0	0	0	0.0005963374573
0	92	1	0	0	0	0	0.0005535280616
0	93	1	0	0	0	0	0.0005175190732
0	94	1	0	0	0	0	0.0004953267101
0	95	1	0	0	0	0	0.0004818693309
0	96	1	0	0	0	0	0.001062316416
0	97	1	0	0	0	0	0.0009448066936
0	98	1	0	0	0	0	0.000851270161
0	99	1	0	0	0	0	0.0007604726896
0	100	1	0	0	0	0	0.0006902046651
0	101	1	0	0	0	0	0.00062445915
0	102	1	0	0	0	0	0.0005760808259
0	103	1	0	0	0	0	0.0005340179132
0	104	1	0	0	0	0	0.0005064699144
0	105	1	0	0	0	0	0.0004871311078
0	106	1	0	0	0	0	0.0004797661189
0	107	1	0	0	0	0	0.001001745541
0	108	1	0	0	0	0	0.0009018285518
0	109	1	0	0	0	0	0.0008041711743
0	110	1	0	0	0	0	0.0007279239696
0	111	1	0	0	0	0	0.0006557328505
0	112	1	0	0	0	0	0.0006017117312
0	113	1	0	0	0	0	0.0005535280616
0	114	1	0	0	0	0	0.0005205792926
0	115	1	0	0	0	0	0.0004953267101
0	116	1	0	0	0	0	0.0004826874782
0	117	1	0	0	0	0	0.001062316416
0	118	1	0	0	0	0	0.0009559069195
0	119	1	0	0	0	0	0.000851270161
0	120	1	0	0	0	0	0.0007689431082
0	121	1	0	0	0	0	0.0006902046651
0	122	1	0	0	0	0	0.0006304603035
0	123	1	0	0	0	0	0.0005760808259
0	124	1	0	0	0	0	0.0005376780987
0	125	1	0	0	0	0	0.0005064699144
0	126	1	0	0	0	0	0.0004885351512
0	127	1	0	0	0	0	0.0004797661189
0	128	1	0	0	0	0	0.001013567136
0	129	1	0	0	0	0	0.0009018285518
0	130	1	0	0	0	0	0.0008133170736
0	131	1	0	0	0	0	0.0007279239696
0	132	1	0	0	0	0	0.0006623698295
0	133	1	0	0	0	0	0.0006017117312
0	134	1	0	0	0	0	0.0005577941278
0	135	1	0	0	0	0	0.0005205792926
0	136	1	0	0	0	0	0.0004973190169
0	137	1	0	0	0	0	0.0004826874782
0	138	1	0	0	0	0	0.001074871994
0	139	1	0	0	0	0	0.0009559069195
0	140	1	0	0	0	0	0.0008611031702
0	141	1	0	0	0	0	0.0007689431082
0	142	1	0	0	0	0	0.0006974870926
0	143	1	0	0	0	0	0.0006304603035
0	144	1	0	0	0	0	0.000580959547
0	145	1	0	0	0	0	0.0005376780987
0	146	1	0	0	0	0	0.0005090538186
0	147	1	0	0	0	0	0.0004885351512
0	148	1	0	0	0	0	0.0004801165947
0	149	1	0	0	0	0	0.001013567136
0	150	1	0	0	0	0	0.0009123606636
0	151	1	0	0	0	0	0.0008133170736
0	152	1	0	0	0	0	0.0007358620869
0	153	1	0	0	0	0	0.0006623698295
0	154	1	0	0	0	0	0.0006072106996
0	155	1	0	0	0	0	0.0005577941278
0	156	1	0	0	0	0	0.0005237590745
0	157	1	0	0	0	0	0.0004973190169
0	158	1	0	0	0	0	0.0004836226622
0	159	1	0	0	0	0	0.001074871994
0	160	1	0	0	0	0	0.0009671504164
0	161	1	0	0	0	0	0.0008611031702
0	162	1	0	0	0	0	0.0007775477125
0	163	1	0	0	0	0	0.0006974870926
0	164	1	0	0	0	0	0.0006365878839
0	165	1	0	0	0	0	0.000580959547
0	166	1	0	0	0	0	0.0005414589591
0	167	1	0	0	0	0	0.0005090538186
0	168	1	0	0	0	0	0.0004900566267
0	169	1	0	0	0	0	0.0004801165947
0	170	1	0	0	0	0	0.001025534516
0	171	1	0	0	0	0	0.0009123606636
0	172	1	0	0	0	0	0.0008225994519
0	173	1	0	0	0	0	0.0007358620869
0	174	1	0	0	0	0	0.0006691351077
0	175	1	0	0	0	0	0.0006072106996
0	176	1	0	0	0	0	0.0005621821563
0	177	1	0	0	0	0	0.0005237590745
0	178	1	0	0	0	0	0.0004994293459
0	179	1	0	0	0	0	0.0004836226622
0	180	1	0	0	0	0	0.00108757589
0	181	1	0	0	0	0	0.0009671504164
0	182	1	0	0	0	0	0.0008710750302
0	183	1	0	0	0	0	0.0007775477125
0	184	1	0	0	0	0	0.00070489982
0	185	1	0	0	0	0	0.0006365878839
0	186	1	0	0	0	0	0.0005859616848
0	187	1	0	0	0	0	0.0005414589591
0	188	1	0	0	0	0	0.0005117565261
0	189	1	0	0	0	0	0.0004900566267
0	190	1	0	0	0	0	0.0004805839328
0	191	1	0	0	0	0	0.001025534516
0	192	1	0	0	0	0	0.0009230340618
0	193	1	0	0	0	0	0.0008225994519
0	194	1	0	0	0	0	0.0007439326211
0	195	1	0	0	0	0	0.0006691351077
0	196	1	0	0	0	0	0.0006128346975
0	197	1	0	0	0	0	0.0005621821563
0	198	1	0	0	0	0	0.0005270586272
0	199	1	0	0	0	0	0.0004994293459
0	200	1	0	0	0	0	0.0004846749463
0	201	4	0	0	136.4286583	0	0
0	202	4	0	0	128.696414	0	0
0	203	4	0	0	128.3032686	0	0
0	204	4	0	0	128.4977248	0	0
0	205	4	0	0	129.9803206	0	0

1	1	1	10949.76823	4321.23494	0	0	0.1278313319
1	2	1	10812.58094	4149.806633	0	0	0.1138840815
1	3	1	10758.33483	4075.041633	0	0	0.105762659
1	4	1	10694.30967	3985.489521	0	0	0.09469914867
1	5	1	10624.37357	3890.988379	0	0	0.08380283026
1	6	1	10521.41038	3766.468779	0	0	0.07480744659
1	7	1	10496.13659	3726.667907	0	0	0.06825795324
1	8	1	10415.14668	3629.622811	0	0	0.06085201091
1	9	1	10372.42862	3577.239233	0	0	0.05696487326
1	10	1	10361.13248	3560.457059	0	0	0.05446151191
1	11	1	10343.17141	3539.458556	0	0	0.05249130857
1	12	1	10899.39871	4260.675117	0	0	0.1280253534
1	13	1	10807.34459	4138.951482	0	0	0.1133575018
1	14	1	10716.58206	4020.003164	0	0	0.1008201614
1	15	1	10651.84138	3928.952498	0	0	0.08815377294
1	16	1	10579.72191	3835.047761	0	0	0.07900420677
1	17	1	10495.67911	3731.77567	0	0	0.07050405979
1	18	1	10444.68252	3666.174332	0	0	0.0645207466
1	19	1	10398.09076	3608.444886	0	0	0.058890161
1	20	1	10357.85634	3561.18476	0	0	0.05675998074
1	21	1	10347.70156	3546.642029	0	0	0.05412848033
1	22	1	10327.79066	3524.026583	0	0	0.05245262102
1	23	1	10901.01779	4261.173088	0	0	0.1264284538
1	24	1	10847.66583	4179.958509	0	0	0.1106380112
1	25	1	10739.91116	4042.930212	0	0	0.0982054898
1	26	1	10625.27364	3898.652693	0	0	0.08720349155
1	27	1	10519.31581	3767.42336	0	0	0.07510279315
1	28	1	10453.42405	3680.932344	0	0	0.06750725255
1	29	1	10409.03558	3625.501753	0	0	0.0626534982
1	30	1	10372.66844	3579.621734	0	0	0.05797061049
1	31	1	10348.5691	3548.374193	0	0	0.05446723009
1	32	1	10326.06616	3522.777399	0	0	0.05296581458
1	33	1	10994.81708	4378.324229	0	0	0.1340890755
1	34	1	10841.87574	4184.455072	0	0	0.1172971784
1	35	1	10724.03465	4028.855422	0	0	0.1007593802
1	36	1	10609.92937	3887.207227	0	0	0.08964495922
1	37	1	10547.55303	3804.990089	0	0	0.08003048813
1	38	1	10489.12495	3727.908562	0	0	0.07133444855
1	39	1	10437.03489	3661.316557	0	0	0.06574136797
1	40	1	10383.34682	3595.295709	0	0	0.05945570517
1	41	1	10363.41558	3566.715232	0	0	0.05597811906
1	42	1	10335.2428	3533.807949	0	0	0.05331833905
1	43	1	10325.85841	3522.527422	0	0	0.05240329544
1	44	1	10959.38225	4331.374347	0	0	0.1271550532
1	45	1	10808.08025	4137.179936	0	0	0.1109198313
1	46	1	10702.1741	3999.453211	0	0	0.09598678328
1	47	1	10619.75144	3892.683239	0	0	0.08644505572
1	48	1	10520.30661	3770.368304	0	0	0.07736199283
1	49	1	10440.77596	3672.42002	0	0	0.06915081311
1	50	1	10425.74199	3643.467129	0	0	0.06274334081
1	51	1	10363.11994	3570.477386	0	0	0.05713810474
1	52	1	10341.89626	3543.111102	0	0	0.05507228428
1	53	1	10330.60983	3527.690917	0	0	0.05268947886
1	54	1	10956.34898	4333.559872	0	0	0.1330501816
1	55	1	10872.98003	4219.23078	0	0	0.1174504225
1	56	1	10761.0727	4073.189872	0	0	0.1034864222
1	57	1	10646.47568	3928.687338	0	0	0.0906134902
1	58	1	10566.29785	3825.505773	0	0	0.08010256951
1	59	1	10481.36846	3718.904987	0	0	0.07161806535
1	60	1	10424.22476	3647.264605	0	0	0.06508160361
1	61	1	10374.18969	3585.310118	0	0	0.0592653583
1	62	1	10354.93835	3558.403562	0	0	0.0556596909
1	63	1	10329.03663	3527.696931	0	0	0.05339984753
1	64	1	10310.37285	3506.795177	0	0	0.05239768809
1	65	1	10829.59045	4177.326961	0	0	0.1247268858
1	66	1	10777.99234	4099.707744	0	0	0.1075204646
1	67	1	10685.72107	3979.314058	0	0	0.09538464718
1	68	1	10602.35078	3871.068915	0	0	0.08475801629
1	69	1	10516.51298	3763.82816	0	0	0.07548958998
1	70	1	10457.53357	3687.787166	0	0	0.06897261389
1	71	1	10417.40034	3635.113822	0	0	0.06206321156
1	72	1	10381.59952	3589.067096	0	0	0.05802242785
1	73	1	10341.50161	3542.412464	0	0	0.05441886947
1	74	1	10317.1707	3513.794804	0	0	0.05303689254
1	75	1	10972.62263	4352.873079	0	0	0.1335811053
1	76	1	10851.04638	4197.415056	0	0	0.1193559162
1	77	1	10709.98646	4019.358955	0	0	0.103454836
1	78	1	10634.82645	3915.467848	0	0	0.09067509225
1	79	1	10580.18182	3838.900831	0	0	0.08025735842
1	80	1	10492.05162	3730.783026	0	0	0.07099078697
1	81	1	10434.82515	3658.808547	0	0	0.0654710914
1	82	1	10386.91336	3598.834889	0	0	0.0606533153
1	83	1	10367.93478	3571.653319	0	0	0.05579966413
1	84	1	10332.6985	3531.316941	0	0	0.05364936552
1	85	1	10318.67843	3514.871559	0	0	0.05247062286
1	86	1	10904.38987	4269.315142	0	0	0.1283403374
1	87	1	10778.87184	4105.138306	0	0	0.1110430061
1	88	1	10689.46104	3987.634126	0	0	0.09849248083
1	89	1	10618.7648	3892.933014	0	0	0.08825655653
1	90	1	10540.50145	3791.364855	0	0	0.07629625125
1	91	1	10451.62715	3681.996577	0	0	0.0682034154
1	92	1	10419.54414	3636.679621	0	0	0.06299027147
1	93	1	10384.41405	3592.023647	0	0	0.05764121366
1	94	1	10345.79477	3545.75758	0	0	0.05455696599
1	95	1	10316.43901	3513.144774	0	0	0.05349234713
1	96	1	10971.96024	4351.635729	0	0	0.136052825
1	97	1	10858.28479	4203.782564	0	0	0.1181198011
1	98	1	10768.44526	4084.570409	0	0	0.1042015304
1	99	1	10664.48422	3951.539479	0	0	0.09342176448
1	100	1	10580.9391	3842.910376	0	0	0.08110974071
1	101	1	10499.45807	3741.034592	0	0	0.07366054879
1	102	1	10444.46905	3668.987005	0	0	0.06550707676
1	103	1	10384.78254	3597.013658	0	0	0.06007992443
1	104	1	10351.84571	3555.161664	0	0	0.05624868256
1	105	1	10315.78298	3514.812633	0	0	0.05449544167
1	106	1	10319.50149	3516.13521	0	0	0.05242526577
1	107	1	10942.26037	4313.463367	0	0	0.1277178817
1	108	1	10831.08549	4166.659956	0	0	0.1125841387
1	109	1	10736.37014	4042.257479	0	0	0.1003355797
1	110	1	10621.84415	3895.774778	0	0	0.0869375673
1	111	1	10520.29451	3770.112175	0	0	0.07646560375
1	112	1	10467.73714	3700.178039	0	0	0.06910012628
1	113	1	10412.45529	3630.24272	0	0	0.06188406218
1	114	1	10380.32645	3587.733893	0	0	0.05807389023
1	115	1	10344.66508	3545.246561	0	0	0.05377624282
1	116	1	10341.80187	3538.997507	0	0	0.0530745265
1	117	1	10987.90996	4372.186818	0	0	0.1363555352
1	118	1	10824.32051	4166.737831	0	0	0.1192396058
1	119	1	10742.96833	4055.406274	0	0	0.1039494063
1	120	1	10682.55011	3970.07535	0	0	0.09247277552
1	121	1	10579.53575	3843.058029	0	0	0.0818824029
1	122	1	10506.90342	3748.68748	0	0	0.07354116117
1	123	1	10447.34484	3673.474094	0	0	0.06601328858
1	124	1	10396.50806	3610.6278	0	0	0.06101709949
1	125	1	10328.69389	3533.694555	0	0	0.05676397153
1	126	1	10318.97148	3518.054655	0	0	0.05397866396
1	127	1	10320.73726	3517.289174	0	0	0.05240528522
1	128	1	10935.35156	4307.094369	0	0	0.1289627999
1	129	1	10804.32214	4137.7294	0	0	0.1148457332
1	130	1	10688.74041	3987.542719	0	0	0.09663314633
1	131	1	10608.24582	3878.886249	0	0	0.08608396505
1	132	1	10527.22988	3775.233298	0	0	0.07609933425
1	133	1	10445.26528	3675.195813	0	0	0.06842058575
1	134	1	10416.79113	3635.236748	0	0	0.06336305691
1	135	1	10382.76644	3590.620437	0	0	0.05764806657
1	136	1	10348.20634	3549.019855	0	0	0.05496447401
1	137	1	10335.60516	3532.797126	0	0	0.0521471583
1	138	1	11010.32051	4400.989014	0	0	0.1398260803
1	139	1	10854.99627	4205.433391	0	0	0.1222934009
1	140	1	10790.17349	4111.755754	0	0	0.1069826051
1	141	1	10681.08255	3971.291206	0	0	0.09351462016
1	142	1	10577.45577	3840.12838	0	0	0.08290483107
1	143	1	10505.75818	3748.847546	0	0	0.07431671969
1	144	1	10438.99443	3662.047917	0	0	0.06558759417
1	145	1	10384.28755	3595.356333	0	0	0.05907139368
1	146	1	10365.62759	3569.765101	0	0	0.05623650578
1	147	1	10344.43794	3543.2584	0	0	0.05446964454
1	148	1	10336.46444	3533.146805	0	0	0.05285758698
1	149	1	10953.29285	4325.803775	0	0	0.1293645077
1	150	1	10816.67573	4149.168452	0	0	0.1129608377
1	151	1	10722.60386	4025.860655	0	0	0.1000072264
1	152	1	10612.33325	3887.016359	0	0	0.08786308024
1	153	1	10525.3907	3774.728747	0	0	0.07675510127
1	154	1	10480.92616	3714.409572	0	0	0.07016414775
1	155	1	10428.82296	3648.40261	0	0	0.06382465931
1	156	1	10387.62556	3596.080979	0	0	0.05758123399
1	157	1	10351.25345	3552.513775	0	0	0.05435443656
1	158	1	10336.184	3533.701957	0	0	0.05311193367
1	159	1	10981.95972	4366.077212	0	0	0.1380745314
1	160	1	10870.16291	4218.412158	0	0	0.1208946974
1	161	1	10758.03577	4072.43434	0	0	0.105325073
1	162	1	10672.14905	3959.221424	0	0	0.09194799659
1	163	1	10584.54983	3847.653119	0	0	0.0832696784
1	164	1	10508.37298	3752.404683	0	0	0.07458370536
1	165	1	10434.99095	3662.529611	0	0	0.06665456189
1	166	1	10416.36949	3630.602349	0	0	0.06130688072
1	167	1	10370.21862	3574.534663	0	0	0.05587383804
1	168	1	10350.78942	3550.068913	0	0	0.05341375406
1	169	1	10337.98291	3534.75672	0	0	0.05286705168
1	170	1	10946.482	4315.702876	0	0	0.1274007184
1	171	1	10838.26595	4174.219637	0	0	0.1118242205
1	172	1	10728.95444	4033.348541	0	0	0.09935278296
1	173	1	10636.70954	3915.201758	0	0	0.08924490403
1	174	1	10561.35323	3816.991113	0	0	0.07834398996
1	175	1	10473.70955	3707.579556	0	0	0.07024995228
1	176	1	10440.66012	3660.321165	0	0	0.06320195351
1	177	1	10389.40379	3598.63537	0	0	0.05854210579
1	178	1	10349.91475	3551.017231	0	0	0.05488839446
1	179	1	10343.3052	3540.556918	0	0	0.05310141474
1	180	1	10936.20839	4308.822484	0	0	0.1317172367
1	181	1	10860.87106	4205.425647	0	0	0.1179411908
1	182	1	10786.44441	4101.489872	0	0	0.1029639279
1	183	1	10644.11896	3927.613204	0	0	0.09124253115
1	184	1	10593.64435	3856.594283	0	0	0.08225940866
1	185	1	10507.53498	3750.544944	0	0	0.0730664815
1	186	1	10472.27608	3698.454506	0	0	0.06639583788
1	187	1	10413.34413	3627.185558	0	0	0.06067196018
1	188	1	10372.44237	3577.016069	0	0	0.05600643834
1	189	1	10345.02724	3544.392391	0	0	0.05405960385
1	190	1	10365.93073	3562.921215	0	0	0.05289381604
1	191	1	10956.26822	4326.785179	0	0	0.1261871881
1	192	1	10830.66361	4162.869077	0	0	0.1115398979
1	193	1	10750.68383	4055.923059	0	0	0.09855502732
1	194	1	10634.80522	3909.101821	0	0	0.0855667765
1	195	1	10571.7975	3823.318781	0	0	0.07576539267
1	196	1	10475.1749	3707.991247	0	0	0.06917943771
1	197	1	10432.96332	3652.973113	0	0	0.06269290861
1	198	1	10399.42565	3608.396923	0	0	0.05763361163
1	199	1	10375.33199	3576.84696	0	0	0.05505123926
1	200	1	10348.34051	3545.457775	0	0	0.05306028512
1	201	4	0	0	136.4286583	0	0
1	202	4	0	0	128.696414	0	0
1	203	4	0	0	128.3032686	0	0
1	204	4	0	0	128.4977248	0	0
1	205	4	0	0	129.9803206	0	0

2	1	1	13840.69474	5943.96131	0	0	0.1297482632
2	2	1	13608.04943	5645.396153	0	0	0.1191315199
2	3	1	13448.48069	5449.907364	0	0	0.1080474628
2	4	1	13233.06894	5196.107418	0	0	0.09363967823
2	5	1	13024.74643	4962.160763	0	0	0.08390312725
2	6	1	12827.94236	4753.297626	0	0	0.07659150009
2	7	1	12697.47388	4615.506156	0	0	0.06975864298
2	8	1	12544.37167	4463.166032	0	0	0.06332851309
2	9	1	12442.28363	4361.7882	0	0	0.05815923922
2	10	1	12390.46491	4310.557021	0	0	0.05540249664
2	11	1	12356.75322	4278.380549	0	0	0.05394346311
2	12	1	13790.58761	5879.036799	0	0	0.1291922906
2	13	1	13572.15447	5603.284808	0	0	0.11653271
2	14	1	13346.80246	5331.169875	0	0	0.1030239797
2	15	1	13128.11032	5080.720183	0	0	0.09052555961
2	16	1	12932.13607	4865.188162	0	0	0.08213810034
2	17	1	12752.05514	4675.264251	0	0	0.07225936733
2	18	1	12610.41883	4529.834978	0	0	0.06678848576
2	19	1	12499.6647	4419.083863	0	0	0.06099349921
2	20	1	12423.38575	4344.624861	0	0	0.05653246037
2	21	1	12378.49299	4300.122579	0	0	0.0557249511
2	22	1	12345.4174	4268.70267	0	0	0.05339462116
2	23	1	13791.79484	5883.714574	0	0	0.1315030608
2	24	1	13557.97934	5586.13307	0	0	0.1140627547
2	25	1	13331.1628	5313.144288	0	0	0.1023218876
2	26	1	13086.98906	5033.533034	0	0	0.08927026231
2	27	1	12856.14564	4784.845977	0	0	0.0778897251
2	28	1	12669.97409	4591.387819	0	0	0.06990281741
2	29	1	12553.07798	4472.585722	0	0	0.06407440755
2	30	1	12459.53814	4380.150617	0	0	0.05898515818
2	31	1	12385.65505	4307.243815	0	0	0.05558496012
2	32	1	12348.55799	4272.071188	0	0	0.05350952261
2	33	1	13929.12258	6065.319455	0	0	0.1380808398
2	34	1	13660.46367	5714.493858	0	0	0.120574115
2	35	1	13369.30153	5359.759171	0	0	0.1045804146
2	36	1	13129.31768	5084.767631	0	0	0.09361130549
2	37	1	12946.46253	4882.458153	0	0	0.08355047941
2	38	1	12771.13432	4695.225252	0	0	0.07392170522
2	39	1	12623.63899	4543.253703	0	0	0.06697295773
2	40	1	12501.36064	4421.383567	0	0	0.06068687433
2	41	1	12419.82682	4340.609079	0	0	0.05669754793
2	42	1	12366.39996	4289.157831	0	0	0.05435956687
2	43	1	12344.78414	4268.254695	0	0	0.05433369727
2	44	1	13834.38704	5938.698312	0	0	0.1305856284
2	45	1	13542.20477	5565.973612	0	0	0.1143404687
2	46	1	13290.23204	5265.408591	0	0	0.09989189341
2	47	1	13079.16468	5025.297749	0	0	0.08891457268
2	48	1	12872.99585	4803.416612	0	0	0.07878816077
2	49	1	12693.00011	4616.251138	0	0	0.07187049095
2	50	1	12570.27	4489.990435	0	0	0.0646767377
2	51	1	12459.52933	4381.174035	0	0	0.0599135755
2	52	1	12392.94866	4315.448928	0	0	0.05614936308
2	53	1	12352.66076	4276.353005	0	0	0.05463109948
2	54	1	13896.25249	6020.806643	0	0	0.1370986381
2	55	1	13657.51698	5710.123267	0	0	0.1218670346
2	56	1	13396.81567	5389.721286	0	0	0.1053461861
2	57	1	13162.59334	5120.380928	0	0	0.09363231575
2	58	1	12959.36559	4896.164994	0	0	0.08326256679
2	59	1	12761.65421	4686.857251	0	0	0.07443395667
2	60	1	12615.24936	4536.263262	0	0	0.0671745265
2	61	1	12492.87077	4413.956955	0	0	0.060923762
2	62	1	12419.5302	4341.084985	0	0	0.05682068872
2	63	1	12365.40268	4289.076915	0	0	0.0549325306
2	64	1	12336.71057	4262.392071	0	0	0.05433474955
2	65	1	13709.62469	5777.58235	0	0	0.1265140068
2	66	1	13489.9716	5503.372162	0	0	0.1123114977
2	67	1	13263.29314	5236.391559	0	0	0.09922562427
2	68	1	13044.55044	4989.145431	0	0	0.08819004789
2	69	1	12853.13307	4783.653732	0	0	0.0789774247
2	70	1	12693.37746	4616.356468	0	0	0.07134119007
2	71	1	12566.81413	4486.839191	0	0	0.06482983743
2	72	1	12464.82122	4384.604836	0	0	0.0588896163
2	73	1	12389.66151	4311.865454	0	0	0.05537491348
2	74	1	12343.30169	4268.244904	0	0	0.05299071787
2	75	1	13907.16901	6035.715008	0	0	0.1373381083
2	76	1	13676.06165	5733.008865	0	0	0.1208035781
2	77	1	13398.12078	5394.648932	0	0	0.1089748321
2	78	1	13157.12393	5115.734202	0	0	0.09466162111
2	79	1	12959.29996	4895.794115	0	0	0.08263428193
2	80	1	12772.31368	4697.771279	0	0	0.07412003221
2	81	1	12627.38091	4548.362798	0	0	0.06721531399
2	82	1	12508.55345	4429.529154	0	0	0.06128594891
2	83	1	12428.69415	4349.685469	0	0	0.05760987334
2	84	1	12369.57278	4292.980211	0	0	0.05506122009
2	85	1	12341.07246	4266.001473	0	0	0.05389974923
2	86	1	13814.0345	5911.941014	0	0	0.1307878964
2	87	1	13525.56736	5546.509518	0	0	0.1140941989
2	88	1	13295.13779	5270.989562	0	0	0.1006865672
2	89	1	13087.52084	5034.907804	0	0	0.08902634353
2	90	1	12876.66393	4806.233001	0	0	0.07897753524
2	91	1	12688.32422	4611.388141	0	0	0.07115344494
2	92	1	12562.61717	4482.620078	0	0	0.0642431627
2	93	1	12468.93592	4389.087183	0	0	0.05965835469
2	94	1	12385.75508	4308.232531	0	0	0.05631990529
2	95	1	12342.54663	4267.513559	0	0	0.05403104091
2	96	1	13910.5664	6040.788605	0	0	0.1379759921
2	97	1	13668.46838	5723.543255	0	0	0.1204690667
2	98	1	13436.48158	5438.398976	0	0	0.1082354451
2	99	1	13199.95145	5162.705805	0	0	0.09525338276
2	100	1	12983.64763	4921.875068	0	0	0.08462003492
2	101	1	12794.81596	4720.558793	0	0	0.07510687137
2	102	1	12634.74135	4555.990865	0	0	0.06720865937
2	103	1	12505.96451	4426.952317	0	0	0.06201090086
2	104	1	12419.6865	4342.180111	0	0	0.05771863945
2	105	1	12360.11297	4284.719757	0	0	0.05506209049
2	106	1	12342.34929	4266.425152	0	0	0.05391903944
2	107	1	13836.13705	5938.934529	0	0	0.1310108045
2	108	1	13583.45492	5616.592001	0	0	0.1142005408
2	109	1	13352.8586	5338.384362	0	0	0.1021082585
2	110	1	13093.0087	5042.594012	0	0	0.09011654924
2	111	1	12870.48709	4800.531196	0	0	0.07956800793
2	112	1	12710.46664	4632.95409	0	0	0.07095510389
2	113	1	12563.62964	4483.984827	0	0	0.064233314
2	114	1	12466.24249	4387.08972	0	0	0.05915301215
2	115	1	12390.62134	4313.256683	0	0	0.05659618415
2	116	1	12357.74539	4279.939816	0	0	0.05407627026
2	117	1	13937.69463	6077.719931	0	0	0.1402987436
2	118	1	13659.3005	5713.580111	0	0	0.1234205057
2	119	1	13419.93497	5419.147205	0	0	0.1077621533
2	120	1	13197.99194	5158.416046	0	0	0.09405757886
2	121	1	12994.06662	4932.350952	0	0	0.08435370208
2	122	1	12797.40032	4722.233615	0	0	0.07507416366
